star_id,PERIOD,ACTIVITY,CYCLE,OVERLAP,INCL,MINLAT,MAXLAT,DIFFROT,TSPOT,BFLY,n_methods_found,found_by_any
smarts-tess-v1.0-001600,0.3804000020027161,0.3901000022888184,1.182700037956238,2.914799928665161,0.4183000028133392,2.892100095748901,15.05879974365234,0.0,2.718899965286255,True,0,False
smarts-tess-v1.0-001700,0.3977000117301941,0.8136000037193298,21.86100006103516,4.972000122070312,0.429500013589859,30.36630058288574,57.7869987487793,0.0,4.84089994430542,False,0,False
smarts-tess-v1.0-001800,0.4208999872207642,1.938599944114685,6.287300109863281,2.542700052261353,0.3562000095844269,24.20219993591309,47.23839950561523,-0.3488999903202057,5.44350004196167,True,0,False
smarts-tess-v1.0-001900,0.4422000050544739,0.2766999900341034,8.973099708557129,1.639299988746643,0.6381999850273132,21.20019912719727,52.12730026245117,0.0,8.148099899291992,True,0,False
smarts-tess-v1.0-002000,0.4589999914169312,1.883299946784973,8.800200462341309,0.734000027179718,0.5221999883651733,5.549699783325195,53.43679809570312,-0.2375999987125397,9.438400268554688,True,0,False
smarts-tess-v1.0-002100,0.4767999947071075,9.46280002593994,12.82229995727539,5.30649995803833,1.260800004005432,3.233999967575073,14.4124002456665,0.0,1.382400035858154,True,3,True
smarts-tess-v1.0-002200,0.492900013923645,0.289000004529953,19.49979972839355,4.276199817657471,1.208199977874756,39.68899917602539,66.8749008178711,0.5871999859809875,3.024300098419189,True,0,False
smarts-tess-v1.0-002300,0.5113999843597412,2.798700094223022,9.45300006866455,3.855900049209595,1.376399993896484,15.86719989776611,22.43219947814941,-0.8622999787330627,2.415299892425537,True,0,False
smarts-tess-v1.0-002400,0.5282999873161316,1.526100039482117,2.521399974822998,0.2712000012397766,0.9850999712944032,27.11499977111816,57.52840042114258,-0.1574999988079071,1.147500038146973,False,0,False
smarts-tess-v1.0-002500,0.546500027179718,0.2874000072479248,10.70279979705811,4.002699851989746,1.205100059509277,20.51989936828613,44.44609832763672,-0.3034999966621399,3.095999956130981,True,0,False
smarts-tess-v1.0-002600,0.5676000118255615,4.576000213623047,5.473400115966797,0.5138999819755554,0.592199981212616,19.61420059204102,25.92889976501465,-0.1202000007033348,6.213099956512451,True,2,True
smarts-tess-v1.0-002700,0.5849000215530396,7.18179988861084,13.75780010223389,0.1054999977350235,0.7141000032424927,23.92239952087402,41.08990097045898,0.6837000250816345,7.538099765777588,True,0,False
smarts-tess-v1.0-002800,0.5990999937057495,1.909000039100647,3.416500091552734,0.303600013256073,1.331699967384338,0.1152999997138977,32.05649948120117,0.2477000057697296,6.225100040435791,True,0,False
smarts-tess-v1.0-002900,0.6187999844551086,1.756500005722046,9.366700172424316,0.1058000028133392,0.9674000144004822,25.20779991149902,34.86750030517578,0.0,2.805900096893311,False,0,False
smarts-tess-v1.0-003000,0.637499988079071,0.6116999983787537,1.116500020027161,0.2233999967575073,0.3287000060081482,36.63660049438477,68.83360290527344,0.2336000055074692,2.213200092315674,True,0,False
smarts-tess-v1.0-003100,0.6550999879837036,0.843500018119812,31.82839965820312,0.6198999881744385,0.4208999872207642,16.13960075378418,43.7504997253418,-0.1291999965906143,3.268699884414673,False,0,False
smarts-tess-v1.0-003200,0.6725999712944031,7.247399806976318,2.876699924468994,0.2494000047445297,1.322199940681458,18.55839920043945,69.44660186767578,0.0,1.510300040245056,True,3,True
smarts-tess-v1.0-003300,0.6913999915122986,2.81220006942749,8.538599967956543,3.884500026702881,0.4596999883651733,5.632400035858154,67.25969696044922,0.0,6.535299777984619,True,2,True
smarts-tess-v1.0-003400,0.7091000080108643,0.2381999939680099,2.227499961853027,2.855200052261353,0.8816999793052673,1.256100058555603,33.84280014038086,-0.6183000206947327,4.204899787902832,True,0,False
smarts-tess-v1.0-003500,0.724399983882904,0.2257000058889389,2.846299886703491,1.509299993515015,0.3899999856948853,5.523499965667725,57.28229904174805,0.5853999853134155,2.497600078582764,False,0,False
smarts-tess-v1.0-003600,0.7429999709129333,0.3079000115394592,38.14049911499023,4.601399898529053,0.7258999943733215,3.661099910736084,21.27199935913086,0.3556999862194061,4.435200214385986,True,0,False
smarts-tess-v1.0-003700,0.7598000168800354,0.3603000044822693,39.02669906616211,15.222900390625,1.030200004577637,24.54380035400391,45.43170166015625,0.1243999972939491,2.724299907684326,True,0,False
smarts-tess-v1.0-003800,0.7791000008583069,1.072800040245056,2.669500112533569,0.6277999877929688,0.8726999759674072,27.62400054931641,63.12369918823242,-0.1491000056266785,5.845900058746338,True,0,False
smarts-tess-v1.0-003900,0.795799970626831,0.155799999833107,1.054399967193604,0.5730000138282776,1.212000012397766,28.05220031738281,43.231201171875,0.6230999827384949,2.293800115585327,True,0,False
smarts-tess-v1.0-004000,0.8134999871253967,0.3323000073432922,12.92380046844482,0.4878999888896942,0.9832000136375428,7.286300182342529,57.93109893798828,0.6158000230789185,2.534800052642822,True,0,False
smarts-tess-v1.0-004100,0.833899974822998,7.066199779510498,39.33670043945312,0.1991000026464462,0.8276000022888184,14.38720035552979,33.63639831542969,0.3564000129699707,1.924000024795532,True,1,True
smarts-tess-v1.0-004200,0.8507999777793884,0.1455000042915344,1.602100014686584,0.6169000267982483,1.358399987220764,28.07119941711426,40.36529922485352,0.6862000226974487,1.415199995040894,True,0,False
smarts-tess-v1.0-004300,0.8676000237464905,7.610099792480469,21.94149971008301,1.00600004196167,1.074599981307983,7.109899997711182,55.08980178833008,0.0,1.847599983215332,True,3,True
smarts-tess-v1.0-004400,0.8870999813079834,5.398399829864502,16.65089988708496,2.273699998855591,1.169600009918213,21.80450057983398,62.07820129394531,-0.1295000016689301,5.86269998550415,True,0,False
smarts-tess-v1.0-004500,0.9092000126838684,1.557399988174438,28.8661994934082,0.9646000266075134,0.097800001502037,25.23089981079102,32.02980041503906,0.5802000164985657,1.838099956512451,False,0,False
smarts-tess-v1.0-004600,0.927299976348877,9.874600410461426,3.32480001449585,0.1342999935150146,1.324100017547607,25.61409950256348,73.35189819335938,-0.3415000140666962,6.081799983978271,True,0,False
smarts-tess-v1.0-004700,0.9416000247001648,0.1630000025033951,15.2371997833252,0.1316000074148178,0.7943000197410583,9.902999877929688,78.75080108642578,-0.2375999987125397,1.057700037956238,True,0,False
smarts-tess-v1.0-004800,0.9571999907493592,5.57859992980957,1.039199948310852,1.928599953651428,0.7633000016212463,13.93599987030029,79.48509979248047,-0.1506000012159348,6.38730001449585,True,2,True
smarts-tess-v1.0-004900,0.9764999747276306,0.4388000071048737,12.60910034179688,0.1079000011086464,1.172099947929382,34.6515998840332,59.62170028686523,0.1115000024437904,1.011000037193298,True,0,False
smarts-tess-v1.0-005000,0.994599997997284,1.217599987983704,2.066299915313721,1.189299941062927,0.517799973487854,1.152699947357178,25.79439926147461,0.0,1.420300006866455,False,0,False
smarts-tess-v1.0-005100,1.011000037193298,0.128600001335144,31.58679962158203,5.161200046539307,0.479200005531311,16.76449966430664,67.92539978027344,-0.8866999745368958,6.970600128173828,True,0,False
smarts-tess-v1.0-005200,1.028200030326843,2.902100086212158,4.041900157928467,0.2413000017404556,1.101600050926208,32.16289901733398,61.48789978027344,-0.1841000020503998,3.446300029754639,True,0,False
smarts-tess-v1.0-005300,1.046000003814697,4.755300045013428,1.255399942398071,0.5629000067710876,0.6381999850273132,26.48390007019043,33.23970031738281,0.1013000011444092,2.538300037384033,True,1,True
smarts-tess-v1.0-005400,1.064100027084351,5.577300071716309,23.79350090026855,17.98559951782227,0.9767000079154968,30.34860038757324,59.68730163574219,0.2412000000476837,2.14330005645752,True,0,False
smarts-tess-v1.0-005500,1.08050000667572,0.4167999923229218,2.116499900817871,0.6654000282287598,0.6517999768257141,16.39469909667969,78.5978012084961,0.4842999875545502,1.707200050354004,True,0,False
smarts-tess-v1.0-005600,1.100900053977966,6.908599853515625,14.86509990692139,4.636000156402588,1.355100035667419,15.45730018615723,52.69290161132812,0.0,2.196399927139282,True,2,True
smarts-tess-v1.0-005700,1.11870002746582,3.470799922943115,20.94459915161133,9.426199913024902,1.08840000629425,1.009199976921082,13.15999984741211,0.3010999858379364,8.005599975585938,True,2,True
smarts-tess-v1.0-005800,1.134099960327148,0.2531000077724457,2.912600040435791,1.009899973869324,0.7900999784469604,17.25379943847656,34.97420120239258,0.6277999877929688,1.047000050544739,True,0,False
smarts-tess-v1.0-005900,1.15530002117157,0.8269000053405762,1.871600031852722,0.4959000051021576,1.263700008392334,33.93569946289062,79.39630126953125,0.4192000031471252,1.369400024414062,True,0,False
smarts-tess-v1.0-006000,1.172399997711182,6.322700023651123,5.480500221252441,0.6011000275611877,0.5551000237464905,0.5023999810218811,24.48780059814453,0.265500009059906,3.615999937057495,True,2,True
smarts-tess-v1.0-006100,1.192199945449829,0.1854999959468842,20.26959991455078,1.011600017547607,0.3680999875068665,15.95670032501221,70.79060363769531,-0.9538000226020812,5.262100219726562,True,0,False
smarts-tess-v1.0-006200,1.208099961280823,0.1076000034809113,1.521700024604797,0.119099996984005,0.5090000033378601,24.00909996032715,35.84809875488281,0.1554999947547913,1.052199959754944,True,0,False
smarts-tess-v1.0-006300,1.224599957466125,1.851400017738342,1.072900056838989,0.443699985742569,0.4745000004768372,6.834499835968018,59.43600082397461,0.7037000060081482,1.831300020217896,True,0,False
smarts-tess-v1.0-006400,1.240900039672852,2.613199949264526,3.796700000762939,0.1592999994754791,0.6541000008583069,11.24479961395264,29.34410095214844,0.3016000092029572,4.837600231170654,True,0,False
smarts-tess-v1.0-006500,1.263000011444092,2.050600051879883,4.971799850463867,0.2721999883651733,0.2545999884605408,39.11899948120117,50.08649826049805,0.1793999969959259,5.190299987792969,True,0,False
smarts-tess-v1.0-006600,1.279500007629395,9.950499534606934,1.140300035476685,0.9588000178337096,1.121700048446655,2.443000078201294,72.29049682617188,0.730400025844574,5.485700130462646,True,2,True
smarts-tess-v1.0-006700,1.296900033950806,3.02049994468689,28.88839912414551,8.148300170898438,1.121700048446655,38.62820053100586,57.7963981628418,0.0,1.419999957084656,False,2,True
smarts-tess-v1.0-006800,1.312999963760376,0.6532999873161316,1.847300052642822,0.1719000041484833,0.2788999974727631,12.35849952697754,53.49860000610352,0.0,1.00600004196167,True,0,False
smarts-tess-v1.0-006900,1.329300045967102,1.502699971199036,1.234400033950806,0.1438000053167343,0.7692000269889832,29.69359970092773,62.75669860839844,0.2057999968528748,3.310100078582764,True,0,False
smarts-tess-v1.0-007000,1.345600008964539,0.2560999989509583,15.09679985046387,0.1040999963879585,1.129600048065186,18.24169921875,43.32580184936523,-0.2222999930381775,2.153899908065796,True,0,False
smarts-tess-v1.0-007100,1.36489999294281,0.1481000036001205,21.11790084838867,0.2628999948501587,1.09280002117157,9.75979995727539,39.02429962158203,0.7218000292778015,1.213899970054626,True,0,False
smarts-tess-v1.0-007200,1.381399989128113,0.4059999883174896,11.37559986114502,2.355799913406372,0.4474000036716461,5.620100021362305,53.918701171875,0.4147000014781952,1.062399983406067,True,0,False
smarts-tess-v1.0-007300,1.399399995803833,0.5827999711036682,12.83539962768555,9.532299995422363,0.545799970626831,18.84329986572266,56.3745002746582,0.1330000013113022,5.137700080871582,False,0,False
smarts-tess-v1.0-007400,1.419800043106079,0.4318999946117401,9.119500160217283,0.8359000086784363,0.4823000133037567,1.430600047111511,64.91200256347656,0.1855999976396561,1.245300054550171,True,1,True
smarts-tess-v1.0-007500,1.436800003051758,1.123800039291382,7.349500179290771,0.6498000025749207,0.6876999735832214,23.36930084228516,47.58530044555664,0.0,5.979599952697754,True,2,True
smarts-tess-v1.0-007600,1.455999970436096,0.7452999949455261,3.583600044250488,0.1333999931812286,0.6029000282287598,15.22360038757324,62.1254997253418,0.1324999928474426,2.426500082015991,True,3,True
smarts-tess-v1.0-007700,1.475000023841858,7.463200092315674,2.761800050735474,0.1641000062227249,0.9585999846458436,1.716799974441528,58.40409851074219,0.0,4.839799880981445,False,2,True
smarts-tess-v1.0-007800,1.493199944496155,0.8550000190734863,15.80389976501465,0.1766999959945679,0.847000002861023,20.84460067749023,34.30759811401367,-0.6140000224113464,7.401100158691406,False,0,False
smarts-tess-v1.0-007900,1.510200023651123,3.481499910354614,7.44189977645874,1.788900017738342,1.264700055122375,38.60810089111328,61.08140182495117,0.0,2.244400024414062,True,2,True
smarts-tess-v1.0-008000,1.52810001373291,1.658100008964539,1.73199999332428,2.725600004196167,0.8188999891281128,17.78899955749512,29.42959976196289,-0.2389000058174133,9.277099609375,True,4,True
smarts-tess-v1.0-008100,1.546499967575073,4.487500190734863,36.9557991027832,0.1635999977588654,0.3869999945163727,33.62979888916016,39.98130035400391,0.5062999725341797,7.181399822235107,False,0,False
smarts-tess-v1.0-008200,1.564499974250793,0.3470999896526337,2.459800004959106,0.1589999943971634,0.6514999866485596,22.70219993591309,69.09490203857422,0.0,4.176499843597412,True,0,False
smarts-tess-v1.0-008300,1.582100033760071,1.307299971580505,1.698199987411499,1.366600036621094,0.979099988937378,25.8661003112793,56.45849990844727,0.0,1.175999999046326,True,2,True
smarts-tess-v1.0-008400,1.600200057029724,4.466700077056885,13.54389953613281,0.1588999927043915,1.029700040817261,20.34679985046387,65.56890106201172,0.1687999963760376,1.021700024604797,True,2,True
smarts-tess-v1.0-008500,1.618600010871887,0.2840999960899353,26.40979957580566,1.406000018119812,0.0881000012159347,37.90739822387695,52.65599822998047,-0.3797999918460846,1.843600034713745,True,0,False
smarts-tess-v1.0-008600,1.636000037193298,2.697099924087524,1.599799990653992,0.417600005865097,0.6079000234603882,11.28219985961914,30.7096996307373,0.1886000037193298,9.7076997756958,True,3,True
smarts-tess-v1.0-008700,1.653499960899353,3.681600093841553,2.920799970626831,0.1155999973416328,0.5753999948501587,7.406099796295166,52.15909957885742,0.0,1.34309995174408,True,0,False
smarts-tess-v1.0-008800,1.671200037002563,3.411799907684326,13.5492000579834,5.340000152587891,0.7585999965667725,30.78720092773438,79.98760223388672,0.0,1.108100056648254,True,2,True
smarts-tess-v1.0-008900,1.690999984741211,0.7958999872207642,32.79499816894531,27.21310043334961,0.8363999724388123,26.43110084533691,55.03210067749023,0.3343000113964081,2.326900005340576,True,0,False
smarts-tess-v1.0-009000,1.711899995803833,4.083600044250488,1.921000003814697,0.1763000041246414,0.4381000101566315,15.17720031738281,40.6786003112793,0.1176000013947487,1.532400012016296,False,0,False
smarts-tess-v1.0-009100,1.72599995136261,0.2640999853610992,18.24920082092285,8.060600280761719,0.5054000020027161,36.3754997253418,52.80070114135742,0.6047999858856201,4.634099960327148,True,0,False
smarts-tess-v1.0-009200,1.742799997329712,1.724799990653992,24.74440002441406,3.758699893951416,1.111500024795532,16.12220001220703,69.83209991455078,-0.192100003361702,7.28000020980835,True,0,False
smarts-tess-v1.0-009300,1.763499975204468,0.3571000099182129,16.06319999694824,0.1088000014424324,1.375200033187866,22.13500022888184,41.54280090332031,0.2423000037670135,1.622400045394897,False,0,False
smarts-tess-v1.0-009400,1.78219997882843,0.6299999952316284,11.93859958648682,3.728899955749512,0.4830999970436096,30.28109931945801,45.46860122680664,-0.3075999915599823,4.501399993896484,True,0,False
smarts-tess-v1.0-009500,1.800099968910217,0.7355999946594238,38.19559860229492,0.2104000002145767,0.97680002450943,11.73639965057373,49.222900390625,0.0,4.157899856567383,True,0,False
smarts-tess-v1.0-009600,1.817600011825562,0.2777000069618225,3.192500114440918,0.993499994277954,0.4526999890804291,3.372100114822388,43.40670013427734,0.0,8.846400260925293,False,0,False
smarts-tess-v1.0-009700,1.835100054740906,0.2874000072479248,2.888099908828735,0.1503999978303909,1.187600016593933,5.633200168609619,76.42479705810547,0.1186999976634979,2.354399919509888,True,0,False
smarts-tess-v1.0-009800,1.854699969291687,0.223800003528595,9.549400329589844,6.799699783325195,1.059800028800964,33.85720062255859,41.77270126342773,0.9944999814033508,2.87910008430481,True,1,True
smarts-tess-v1.0-009900,1.873700022697449,1.537999987602234,1.22409999370575,0.7078999876976013,0.7883999943733215,18.11739921569824,54.53010177612305,-0.154899999499321,1.051399946212769,True,1,True
smarts-tess-v1.0-010000,1.894000053405762,0.6747000217437744,3.154500007629395,1.470299959182739,0.7461000084877014,36.03070068359375,70.51190185546875,-0.3903000056743622,1.048499941825867,True,0,False
smarts-tess-v1.0-010100,1.910099983215332,0.1458999961614609,26.44400024414062,4.604300022125244,0.7961000204086304,27.28820037841797,47.05099868774414,-0.4474000036716461,8.272700309753418,True,0,False
smarts-tess-v1.0-010200,1.930400013923645,1.400400042533875,5.685999870300293,0.2275999933481216,1.113899946212769,35.33369827270508,41.05749893188477,0.0,2.620100021362305,False,2,True
smarts-tess-v1.0-010300,1.948799967765808,0.1239999979734421,19.85059928894043,0.2946999967098236,0.4898999929428101,14.62979984283447,65.6187973022461,0.1471000015735626,5.650599956512451,True,0,False
smarts-tess-v1.0-010400,1.962299942970276,0.3986999988555908,1.999500036239624,0.4598999917507172,0.7642999887466431,3.155100107192993,79.21479797363281,-0.2222000062465668,3.190099954605103,True,0,False
smarts-tess-v1.0-010500,1.978800058364868,0.4309999942779541,14.65419960021973,2.996200084686279,0.1835000067949295,19.34709930419922,39.79159927368164,-0.2583000063896179,4.532599925994873,False,0,False
smarts-tess-v1.0-010600,1.999600052833557,0.48539999127388,1.299499988555908,0.1317999958992004,0.5629000067710876,13.24769973754883,53.12469863891602,-0.960200011730194,4.063600063323975,True,2,True
smarts-tess-v1.0-010700,2.018100023269653,0.3005000054836273,1.27240002155304,1.160099983215332,1.071300029754639,8.671299934387207,27.03689956665039,0.5975000262260437,3.298399925231934,True,0,False
smarts-tess-v1.0-010800,2.037600040435791,4.383500099182129,2.027299880981445,0.1027999967336655,1.237599968910217,10.63010025024414,77.77870178222656,0.0,1.750399947166443,True,3,True
smarts-tess-v1.0-010900,2.056099891662598,3.850399971008301,38.55149841308594,1.235100030899048,1.139600038528442,31.15690040588379,55.98939895629883,0.0,1.769799947738647,True,2,True
smarts-tess-v1.0-011000,2.074100017547607,0.1392000019550323,27.30839920043945,10.23970031738281,0.9424999952316284,5.917600154876709,28.75799942016602,0.0,4.394800186157227,True,0,False
smarts-tess-v1.0-011100,2.092200040817261,0.1000000014901161,22.63590049743652,3.64109992980957,0.7056999802589417,38.62889862060547,74.9573974609375,0.1714999973773956,1.611500024795532,False,0,False
smarts-tess-v1.0-011200,2.108599901199341,1.675899982452393,33.85540008544922,5.496300220489502,1.508499979972839,30.95199966430664,49.85110092163086,-0.1844999939203262,5.350100040435791,True,0,False
smarts-tess-v1.0-011300,2.127899885177612,1.402099967002869,12.68729972839355,2.915299892425537,0.7580000162124634,28.90369987487793,51.99649810791016,0.5141000151634216,1.077499985694885,True,0,False
smarts-tess-v1.0-011400,2.148499965667725,0.8747000098228455,4.175000190734863,1.188500046730042,1.328299999237061,9.230600357055664,56.89419937133789,-0.272599995136261,6.306099891662598,False,1,True
smarts-tess-v1.0-011500,2.16510009765625,0.9430000185966492,12.72889995574951,11.05319976806641,1.287400007247925,38.30730056762695,69.67970275878906,0.245399996638298,5.164700031280518,True,0,False
smarts-tess-v1.0-011600,2.184900045394897,0.9986000061035156,1.690000057220459,1.571699976921082,1.319100022315979,0.4934000074863434,32.52980041503906,0.118199996650219,1.215700030326843,True,0,False
smarts-tess-v1.0-011700,2.204299926757812,3.636699914932251,3.660000085830688,0.2470999956130981,0.4964999854564667,35.55080032348633,67.1729965209961,0.4187000095844269,3.542900085449219,True,0,False
smarts-tess-v1.0-011800,2.220999956130981,3.228899955749512,1.922999978065491,0.1826000064611435,1.153699994087219,25.7460994720459,66.88970184326172,0.3197999894618988,2.554100036621094,True,0,False
smarts-tess-v1.0-011900,2.240999937057495,0.7243000268936157,1.277300000190735,0.131400004029274,1.079599976539612,12.59259986877441,71.27790069580078,0.1430000066757202,8.3302001953125,True,2,True
smarts-tess-v1.0-012000,2.256999969482422,1.949000000953674,2.935899972915649,1.824100017547607,0.4578000009059906,13.59850025177002,69.20069885253906,0.8391000032424927,2.934000015258789,False,1,True
smarts-tess-v1.0-012100,2.275899887084961,0.167600005865097,1.186200022697449,0.2522000074386597,0.3235999941825867,38.36880111694336,79.339599609375,0.7231000065803528,1.447299957275391,True,0,False
smarts-tess-v1.0-012200,2.291899919509888,0.1134999990463257,28.2987003326416,2.06439995765686,1.009500026702881,27.9025993347168,58.35649871826172,0.0,6.576200008392334,True,0,False
smarts-tess-v1.0-012300,2.309200048446655,1.106099963188171,11.79090023040771,6.048900127410889,0.7617999911308289,0.0746999979019165,67.48600006103516,0.7016000151634216,1.876199960708618,True,0,False
smarts-tess-v1.0-012400,2.327500104904175,2.421200037002563,13.22770023345947,0.7835000157356262,1.320000052452087,18.3661003112793,23.90019989013672,0.4185000061988831,2.418400049209595,True,2,True
smarts-tess-v1.0-012500,2.344899892807007,0.1453000009059906,10.98600006103516,6.050700187683105,0.9577999711036682,27.29369926452637,77.95549774169922,0.5303000211715698,2.452399969100952,False,0,False
smarts-tess-v1.0-012600,2.361900091171265,2.759599924087524,4.61959981918335,0.151199996471405,1.198500037193298,6.655799865722656,67.18990325927734,0.2309000045061111,9.926400184631348,False,2,True
smarts-tess-v1.0-012700,2.380500078201294,2.157999992370605,7.685400009155273,4.576399803161621,0.527999997138977,15.54469966888428,48.71099853515625,0.1342999935150146,8.588500022888184,True,1,True
smarts-tess-v1.0-012800,2.398499965667725,0.4654999971389771,25.26049995422363,0.4207000136375427,0.1842000037431717,35.55879974365234,64.23300170898438,-0.1209999993443489,3.702500104904175,False,0,False
smarts-tess-v1.0-012900,2.415499925613403,0.2428999990224838,3.786900043487549,1.275099992752075,0.8238999843597412,1.942499995231628,74.72109985351562,0.1581999957561493,1.300300002098083,True,0,False
smarts-tess-v1.0-013000,2.430799961090088,0.6197999715805054,19.49460029602051,0.5734999775886536,1.023100018501282,32.82680130004883,67.35880279541016,0.1365000009536743,1.138100028038025,True,2,True
smarts-tess-v1.0-013100,2.452100038528442,0.1150000020861626,6.834700107574463,0.2036000043153763,0.5116999745368958,15.05200004577637,53.42990112304688,0.0,1.488600015640259,True,0,False
smarts-tess-v1.0-013200,2.471499919891357,7.995699882507324,21.17670059204102,4.636799812316895,0.6646000146865845,24.51980018615723,66.12210083007812,0.0,1.740000009536743,False,1,True
smarts-tess-v1.0-013300,2.486999988555908,6.707300186157227,7.949600219726562,1.794899940490723,0.2456000000238419,1.86899995803833,44.83459854125977,0.0,3.107599973678589,True,3,True
smarts-tess-v1.0-013400,2.502500057220459,0.2282000035047531,2.618400096893311,0.6568999886512756,0.1904000043869019,27.27289962768555,39.97190093994141,-0.5947999954223633,1.720499992370605,True,1,True
smarts-tess-v1.0-013500,2.518800020217896,0.2989000082015991,5.646699905395508,0.1720999926328659,0.6960999965667725,4.565100193023682,13.07209968566895,0.1879999935626984,2.265599966049194,True,0,False
smarts-tess-v1.0-013600,2.540999889373779,0.1545999944210052,4.47629976272583,1.017699956893921,0.3837000131607056,25.8169002532959,34.68980026245117,0.2177000045776367,3.142600059509277,True,0,False
smarts-tess-v1.0-013700,2.558099985122681,0.5045999884605408,3.878099918365479,0.5149999856948853,1.082100033760071,23.67070007324219,43.80229949951172,0.5958999991416931,2.797600030899048,False,0,False
smarts-tess-v1.0-013800,2.575999975204468,0.2989999949932098,5.232399940490723,4.951399803161621,0.7269999980926514,12.52359962463379,68.34290313720703,0.9153000116348268,4.385799884796143,True,2,True
smarts-tess-v1.0-013900,2.593800067901611,1.60290002822876,19.62310028076172,2.356499910354614,1.040199995040894,9.401200294494627,40.86299896240234,-0.1123000010848045,2.444900035858154,True,1,True
smarts-tess-v1.0-014000,2.613100051879883,0.3382999897003174,20.25519943237305,15.07219982147217,1.386500000953674,39.94169998168945,61.67440032958984,0.7235000133514404,3.79419994354248,True,0,False
smarts-tess-v1.0-014100,2.632999897003174,1.722699999809265,24.90959930419922,1.456400036811829,1.247599959373474,19.28899955749512,62.17259979248047,-0.1102000027894974,2.63070011138916,False,0,False
smarts-tess-v1.0-014200,2.651099920272827,0.307200014591217,3.100600004196167,0.4914000034332275,0.5450000166893005,25.90110015869141,49.33340072631836,0.3084000051021576,6.738200187683105,True,0,False
smarts-tess-v1.0-014300,2.670399904251099,0.5309000015258789,30.18269920349121,0.3928999900817871,0.4199999868869781,23.12030029296875,54.84320068359375,0.0,8.133600234985352,True,1,True
smarts-tess-v1.0-014400,2.683900117874146,0.3474000096321106,1.782999992370605,2.96399998664856,0.5230000019073486,28.9197998046875,58.95180130004883,0.805899977684021,3.568000078201294,True,0,False
